CREATEDAT,LOADER_CASE,DEVICE_INFO,APP_VERSION,DURATION_RANGE,RECORD_COUNT
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,1001-5000 ms,10686
2026-05-09,NOTIFICATIONS_LIST,ANDROID,6.7.0,1001-5000 ms,7737
2026-05-09,DOCUMENTS_LIST,ANDROID,6.6.0,1001-5000 ms,6397
2026-05-09,NON_ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,1001-5000 ms,3562
2026-05-09,ISSUERS_LIST,ANDROID,6.7.0,1001-5000 ms,28710
2026-05-09,DOCUMENTS_LIST,ANDROID,6.7.0,1001-5000 ms,62192
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,1001-5000 ms,3094
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.7.0,101-500 ms,2929
2026-05-09,NON_ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,101-500 ms,40012
2026-05-09,QR_VERIFICATION,ANDROID,6.7.0,101-500 ms,391
2026-05-09,DOWNLOAD_DOCUMENT,ANDROID,6.7.0,101-500 ms,3
2026-05-09,UPLOADED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,101-500 ms,170
2026-05-09,DOWNLOAD_SELF_SIGN_DOCUMENT,ANDROID,6.7.0,101-500 ms,31
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,101-500 ms,493
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,101-500 ms,70
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,101-500 ms,3
2026-05-09,NOTIFICATIONS_LIST,ANDROID,6.7.0,101-500 ms,44251
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,101-500 ms,15
2026-05-09,DOCUMENTS_LIST,ANDROID,6.5.0,101-500 ms,1
2026-05-09,DOCUMENTS_LIST,ANDROID,6.7.0,101-500 ms,57
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,101-500 ms,6
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,101-500 ms,7
2026-05-09,SHARE_DOCUMENT,ANDROID,6.7.0,101-500 ms,2
2026-05-09,ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,101-500 ms,39
2026-05-09,DOCUMENT_SELECTION_ISSUED_LIST,ANDROID,6.7.0,101-500 ms,6
2026-05-09,ISSUERS_LIST,ANDROID,6.7.0,101-500 ms,20
2026-05-09,DOCUMENTS_LIST,ANDROID,6.6.2,101-500 ms,3
2026-05-09,DOCUMENTS_LIST,ANDROID,6.6.0,101-500 ms,1
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,101-500 ms,98
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,101-500 ms,4
2026-05-09,DOCUMENTS_LIST,ANDROID,6.6.1,101-500 ms,1
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,5001-10000 ms,343
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,5001-10000 ms,99
2026-05-09,DOCUMENTS_LIST,ANDROID,6.6.1,5001-10000 ms,22
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,5001-10000 ms,49
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,5001-10000 ms,14
2026-05-09,DOCUMENTS_LIST,ANDROID,6.6.0,5001-10000 ms,606
2026-05-09,NON_ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,5001-10000 ms,234
2026-05-09,DOCUMENTS_LIST,ANDROID,6.5.0,5001-10000 ms,39
2026-05-09,UPLOADED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,5001-10000 ms,25
2026-05-09,NOTIFICATIONS_LIST,ANDROID,6.7.0,5001-10000 ms,786
2026-05-09,ISSUERS_LIST,ANDROID,6.7.0,5001-10000 ms,704
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,5001-10000 ms,404
2026-05-09,DOCUMENTS_LIST,ANDROID,6.5.1,5001-10000 ms,75
2026-05-09,SHARE_DOCUMENT,ANDROID,6.7.0,5001-10000 ms,11
2026-05-09,ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,5001-10000 ms,7152
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,5001-10000 ms,4155
2026-05-09,DOCUMENTS_LIST,ANDROID,6.7.0,5001-10000 ms,2178
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,5001-10000 ms,3
2026-05-09,DOCUMENTS_LIST,ANDROID,6.6.2,5001-10000 ms,2591
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.7.0,5001-10000 ms,938
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,5001-10000 ms,1483
2026-05-09,DOWNLOAD_DOCUMENT,ANDROID,6.7.0,5001-10000 ms,17
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,5001-10000 ms,3
2026-05-09,QR_VERIFICATION,ANDROID,6.7.0,5001-10000 ms,96
2026-05-09,DOWNLOAD_SELF_SIGN_DOCUMENT,ANDROID,6.7.0,5001-10000 ms,7
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,5001-10000 ms,20
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,5001-10000 ms,34
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,501-1000 ms,101
2026-05-09,DOWNLOAD_SELF_SIGN_DOCUMENT,ANDROID,6.7.0,501-1000 ms,20
2026-05-09,UPLOADED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,501-1000 ms,191
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,501-1000 ms,29
2026-05-09,DOCUMENT_SELECTION_ISSUED_LIST,ANDROID,6.7.0,501-1000 ms,23
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,501-1000 ms,737
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,501-1000 ms,1
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,501-1000 ms,26
2026-05-09,ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,501-1000 ms,13
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,501-1000 ms,4
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.7.0,501-1000 ms,12549
2026-05-09,NOTIFICATIONS_LIST,ANDROID,6.7.0,501-1000 ms,6885
2026-05-09,NON_ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,501-1000 ms,5865
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,501-1000 ms,34
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,501-1000 ms,178
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,501-1000 ms,1
2026-05-09,DOCUMENTS_LIST,ANDROID,6.7.0,501-1000 ms,16
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,501-1000 ms,3578
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,501-1000 ms,734
2026-05-09,DOWNLOAD_DOCUMENT,ANDROID,6.7.0,501-1000 ms,26
2026-05-09,QR_VERIFICATION,ANDROID,6.7.0,501-1000 ms,1856
2026-05-09,DOCUMENTS_LIST,ANDROID,6.6.0,501-1000 ms,1
2026-05-09,SHARE_DOCUMENT,ANDROID,6.7.0,501-1000 ms,18
2026-05-09,ISSUERS_LIST,ANDROID,6.7.0,501-1000 ms,11
2026-05-09,DOCUMENTS_LIST,ANDROID,6.6.2,501-1000 ms,1
2026-05-09,NOTIFICATIONS_LIST,ANDROID,6.7.0,51-100 ms,1795
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,51-100 ms,2
2026-05-09,ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,51-100 ms,6
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,51-100 ms,1
2026-05-09,NON_ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,51-100 ms,71
2026-05-09,ISSUERS_LIST,ANDROID,6.7.0,< 0 ms,3
2026-05-09,DOCUMENTS_LIST,ANDROID,6.7.0,< 0 ms,54
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,< 0 ms,1
2026-05-09,ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,< 0 ms,70
2026-05-09,DOCUMENTS_LIST,ANDROID,6.6.0,< 0 ms,1
2026-05-09,DOCUMENTS_LIST,ANDROID,6.5.1,< 0 ms,1
2026-05-09,DOCUMENTS_LIST,ANDROID,6.6.2,< 0 ms,26
2026-05-09,QR_VERIFICATION,ANDROID,6.7.0,= 0 ms,25
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,= 0 ms,446
2026-05-09,DOCUMENTS_LIST,ANDROID,6.6.0,= 0 ms,476
2026-05-09,DOWNLOAD_DOCUMENT,ANDROID,6.7.0,= 0 ms,1
2026-05-09,DOCUMENTS_LIST,ANDROID,6.5.0,= 0 ms,29
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,= 0 ms,30
2026-05-09,DOCUMENTS_LIST,ANDROID,6.7.0,= 0 ms,4551
2026-05-09,ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,= 0 ms,2077
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,= 0 ms,2364
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,= 0 ms,493
2026-05-09,DOCUMENTS_LIST,ANDROID,6.6.1,= 0 ms,11
2026-05-09,DOCUMENTS_LIST,ANDROID,6.5.1,= 0 ms,54
2026-05-09,NOTIFICATIONS_LIST,ANDROID,NA,= 0 ms,2
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.7.0,= 0 ms,180
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,= 0 ms,20
2026-05-09,DOCUMENTS_LIST,ANDROID,NA,= 0 ms,3
2026-05-09,ISSUERS_LIST,ANDROID,6.7.0,= 0 ms,1329
2026-05-09,SHARE_DOCUMENT,ANDROID,6.7.0,= 0 ms,1
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,= 0 ms,37
2026-05-09,DOCUMENTS_LIST,ANDROID,6.6.2,= 0 ms,2316
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,= 0 ms,27
2026-05-09,NON_ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,NA,= 0 ms,1
2026-05-09,DOWNLOAD_SELF_SIGN_DOCUMENT,ANDROID,6.7.0,= 0 ms,2
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,= 0 ms,2061
2026-05-09,NOTIFICATIONS_LIST,ANDROID,6.7.0,= 0 ms,2160
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,= 0 ms,74
2026-05-09,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,= 0 ms,378
2026-05-09,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,= 0 ms,76
2026-05-09,NON_ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,= 0 ms,318
2026-05-09,UPLOADED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,= 0 ms,15
2026-05-10,ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,1-50 ms,8
2026-05-10,NOTIFICATIONS_LIST,ANDROID,6.7.0,1-50 ms,4
2026-05-10,DOWNLOAD_DOCUMENT,ANDROID,6.7.0,10000+ ms,29
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,10000+ ms,22
2026-05-10,ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,10000+ ms,3764
2026-05-10,DOCUMENTS_LIST,ANDROID,6.6.2,10000+ ms,1140
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.7.0,10000+ ms,2664
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,10000+ ms,3987
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,10000+ ms,651
2026-05-10,QR_VERIFICATION,ANDROID,6.7.0,10000+ ms,303
2026-05-10,DOCUMENTS_LIST,ANDROID,6.5.1,10000+ ms,50
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,10000+ ms,96
2026-05-10,DOCUMENT_SELECTION_ISSUED_LIST,ANDROID,6.7.0,10000+ ms,7
2026-05-10,DOCUMENTS_LIST,ANDROID,6.6.1,10000+ ms,5
2026-05-10,DOCUMENT_SELECTION_UPLOADED_LIST,ANDROID,6.7.0,10000+ ms,2
2026-05-10,UPLOADED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,10000+ ms,17
2026-05-10,NOTIFICATIONS_LIST,ANDROID,6.7.0,10000+ ms,1115
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,10000+ ms,1787
2026-05-10,DOCUMENTS_LIST,ANDROID,6.7.0,10000+ ms,1282
2026-05-10,NON_ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,10000+ ms,168
2026-05-10,DOCUMENTS_LIST,ANDROID,6.5.0,10000+ ms,31
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,10000+ ms,92
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,10000+ ms,634
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,10000+ ms,60
2026-05-10,DOCUMENTS_LIST,ANDROID,6.6.0,10000+ ms,400
2026-05-10,SHARE_DOCUMENT,ANDROID,6.7.0,10000+ ms,25
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,10000+ ms,30
2026-05-10,DOWNLOAD_SELF_SIGN_DOCUMENT,ANDROID,6.7.0,10000+ ms,12
2026-05-10,ISSUERS_LIST,ANDROID,6.7.0,10000+ ms,1978
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,10000+ ms,54
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,10000+ ms,1771
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.7.0,1001-5000 ms,8158
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,1001-5000 ms,98
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,1001-5000 ms,54
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,1001-5000 ms,10978
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,1001-5000 ms,23
2026-05-10,DOCUMENT_SELECTION_ISSUED_LIST,ANDROID,6.7.0,1001-5000 ms,5
2026-05-10,DOWNLOAD_DOCUMENT,ANDROID,6.7.0,1001-5000 ms,213
2026-05-10,DOCUMENTS_LIST,ANDROID,6.6.0,1001-5000 ms,5582
2026-05-10,SHARE_DOCUMENT,ANDROID,6.7.0,1001-5000 ms,116
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,1001-5000 ms,25
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,1001-5000 ms,105
2026-05-10,DOCUMENTS_LIST,ANDROID,6.5.0,1001-5000 ms,391
2026-05-10,DOCUMENTS_LIST,ANDROID,6.7.0,1001-5000 ms,66050
2026-05-10,NON_ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,1001-5000 ms,4113
2026-05-10,DOCUMENTS_LIST,ANDROID,6.5.1,1001-5000 ms,811
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,1001-5000 ms,2031
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,1001-5000 ms,2011
2026-05-10,DOCUMENTS_LIST,ANDROID,6.6.1,1001-5000 ms,209
2026-05-10,UPLOADED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,1001-5000 ms,196
2026-05-10,DOCUMENTS_LIST,ANDROID,6.6.2,1001-5000 ms,20126
2026-05-10,ISSUERS_LIST,ANDROID,6.7.0,1001-5000 ms,30292
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,1001-5000 ms,687
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,1001-5000 ms,626
2026-05-10,QR_VERIFICATION,ANDROID,6.7.0,1001-5000 ms,1135
2026-05-10,DOWNLOAD_SELF_SIGN_DOCUMENT,ANDROID,6.7.0,1001-5000 ms,21
2026-05-10,NOTIFICATIONS_LIST,ANDROID,6.7.0,1001-5000 ms,8816
2026-05-10,ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,1001-5000 ms,8939
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,1001-5000 ms,39
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,101-500 ms,7
2026-05-10,NOTIFICATIONS_LIST,ANDROID,6.7.0,101-500 ms,45658
2026-05-10,DOCUMENT_SELECTION_ISSUED_LIST,ANDROID,6.7.0,101-500 ms,2
2026-05-10,UPLOADED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,101-500 ms,170
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,101-500 ms,2
2026-05-10,NON_ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,101-500 ms,42686
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,101-500 ms,106
2026-05-10,DOCUMENTS_LIST,ANDROID,6.6.2,101-500 ms,3
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,101-500 ms,7
2026-05-10,ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,101-500 ms,37
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,101-500 ms,6
2026-05-10,DOWNLOAD_DOCUMENT,ANDROID,6.7.0,101-500 ms,1
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.7.0,101-500 ms,3172
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,101-500 ms,240
2026-05-10,DOCUMENT_SELECTION_UPLOADED_LIST,ANDROID,6.7.0,101-500 ms,1
2026-05-10,ISSUERS_LIST,ANDROID,6.7.0,101-500 ms,13
2026-05-10,DOCUMENTS_LIST,ANDROID,6.6.0,101-500 ms,3
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,101-500 ms,63
2026-05-10,DOWNLOAD_SELF_SIGN_DOCUMENT,ANDROID,6.7.0,101-500 ms,30
2026-05-10,QR_VERIFICATION,ANDROID,6.7.0,101-500 ms,425
2026-05-10,DOCUMENTS_LIST,ANDROID,6.7.0,101-500 ms,39
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,101-500 ms,2
2026-05-10,DOCUMENTS_LIST,ANDROID,6.6.2,5001-10000 ms,1979
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,5001-10000 ms,264
2026-05-10,QR_VERIFICATION,ANDROID,6.7.0,5001-10000 ms,90
2026-05-10,DOCUMENTS_LIST,ANDROID,6.6.1,5001-10000 ms,24
2026-05-10,DOCUMENTS_LIST,ANDROID,6.7.0,5001-10000 ms,2353
2026-05-10,DOCUMENTS_LIST,ANDROID,6.6.0,5001-10000 ms,634
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,5001-10000 ms,9
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,5001-10000 ms,14
2026-05-10,NON_ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,5001-10000 ms,221
2026-05-10,ISSUERS_LIST,ANDROID,6.7.0,5001-10000 ms,823
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,5001-10000 ms,961
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,5001-10000 ms,21
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,5001-10000 ms,4445
2026-05-10,SHARE_DOCUMENT,ANDROID,6.7.0,5001-10000 ms,10
2026-05-10,DOWNLOAD_SELF_SIGN_DOCUMENT,ANDROID,6.7.0,5001-10000 ms,4
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,5001-10000 ms,310
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.7.0,5001-10000 ms,1005
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,5001-10000 ms,45
2026-05-10,NOTIFICATIONS_LIST,ANDROID,6.7.0,5001-10000 ms,795
2026-05-10,ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,5001-10000 ms,8018
2026-05-10,DOCUMENTS_LIST,ANDROID,6.5.0,5001-10000 ms,40
2026-05-10,DOCUMENTS_LIST,ANDROID,6.5.1,5001-10000 ms,80
2026-05-10,DOWNLOAD_DOCUMENT,ANDROID,6.7.0,5001-10000 ms,21
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,5001-10000 ms,93
2026-05-10,UPLOADED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,5001-10000 ms,31
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,5001-10000 ms,14
2026-05-10,DOCUMENT_SELECTION_ISSUED_LIST,ANDROID,6.7.0,5001-10000 ms,1
2026-05-10,NON_ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,501-1000 ms,6676
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,501-1000 ms,971
2026-05-10,DOWNLOAD_SELF_SIGN_DOCUMENT,ANDROID,6.7.0,501-1000 ms,22
2026-05-10,ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,501-1000 ms,13
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.1,501-1000 ms,26
2026-05-10,NOTIFICATIONS_LIST,ANDROID,6.7.0,501-1000 ms,7119
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,501-1000 ms,32
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.0,501-1000 ms,1
2026-05-10,SHARE_DOCUMENT,ANDROID,6.7.0,501-1000 ms,14
2026-05-10,ISSUERS_LIST,ANDROID,6.7.0,501-1000 ms,6
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.7.0,501-1000 ms,13295
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.2,501-1000 ms,2170
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.5.1,501-1000 ms,2
2026-05-10,DOCUMENTS_LIST,ANDROID,6.7.0,501-1000 ms,6
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.0,501-1000 ms,37
2026-05-10,DOCUMENTS_LIST,ANDROID,6.6.2,501-1000 ms,2
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.1,501-1000 ms,1
2026-05-10,UPLOADED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,501-1000 ms,192
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.6.0,501-1000 ms,666
2026-05-10,ISSUED_DOCUMENT_DETAILS,ANDROID,6.5.1,501-1000 ms,103
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.2,501-1000 ms,108
2026-05-10,DOWNLOAD_DOCUMENT,ANDROID,6.7.0,501-1000 ms,27
2026-05-10,DOCUMENT_SELECTION_ISSUED_LIST,ANDROID,6.7.0,501-1000 ms,13
2026-05-10,QR_VERIFICATION,ANDROID,6.7.0,501-1000 ms,1985
2026-05-10,ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,51-100 ms,8
2026-05-10,NOTIFICATIONS_LIST,ANDROID,6.7.0,51-100 ms,1920
2026-05-10,NON_ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,51-100 ms,72
2026-05-10,DOCUMENT_SELECTION_UPLOADED_LIST,ANDROID,6.7.0,51-100 ms,1
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,51-100 ms,1
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.7.0,< 0 ms,1
2026-05-10,ISSUED_DOCUMENT_EVIDENCE,ANDROID,6.6.0,< 0 ms,1
2026-05-10,ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,< 0 ms,66
2026-05-10,DOCUMENTS_LIST,ANDROID,6.5.1,< 0 ms,1
2026-05-10,DOCUMENTS_LIST,ANDROID,6.6.2,< 0 ms,18
2026-05-10,NON_ACTIONABLE_NOTIFICATION_DETAILS,ANDROID,6.7.0,< 0 ms,1
2026-05-10,DOCUMENTS_LIST,ANDROID,6.7.0,< 0 ms,63
2026-05-10,DOCUMENTS_LIST,ANDROID,6.6.1,< 0 ms,1
2026-05-10,ISSUERS_LIST,ANDROID,6.7.0,< 0 ms,2
