CREATED_AT, VIZ_TYPE, ALIAS_NAME, UAEPASS_AUTHENTICATION, ORIGIN, USER_AGENT, REQUIRED_DOC_NAMES, NOTIFICATION_STATE, MANDATORY_DOCS_AVAILABLE, MANDATORY_DOCS_FULFILLED, FIRST_READ_MANDATORY_DOCS_AVAILABLE, FIRST_READ_MANDATORY_DOCS_FULFILLED,CREDENTIAL_REQUEST,CREDENTIAL_STATUS, CONSENT_GIVEN, PIN_GIVEN, STATUS, ERROR_CATEGORIZATION, FAILURE_REASON, DOC_AVAILIBILITY, COUNT, NOTIFIED_SUCCESSFULLY,APP_RELEASE
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Not Available,2,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,Yes,Yes,Yes,Success,Yes,No,Failed,Failed before PIN page,ISSUER_DOCUMENT_RETRIVAL_FAILURE,Required Docs Available,1,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,3,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,3,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,No,No Action Taken,,,Required Docs Available,1,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,SERVER_ERROR,Required Docs Available,1,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,1,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,No Action Taken,,,Required Docs Available,1,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,No Action Taken,,,Required Docs Available,2,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.10.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.0.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.2.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,15,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,35,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,5.1.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,5.5.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.2.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,2,NA,6.2.2
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,28,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,36,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,Failed,Failed before PIN page,ISSUER_DOCUMENT_RETRIVAL_FAILURE,Required Docs Available,5,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,1,NA,5.5.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,1,NA,5.9.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,18,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,23,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,DATA_RETREIVAL_ERROR_FROM_REDIS,Required Docs Available,1,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,DDA_INVALID_CADES_SIGNATURE_ERROR,Required Docs Available,2,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,DDA_INVALID_CADES_SIGNATURE_ERROR,Required Docs Available,1,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SERVER_ERROR,Required Docs Available,1,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_TIMEOUT,Required Docs Available,2,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_TIMEOUT,Required Docs Available,2,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,1,NA,6.2.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,7,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,No Action Taken,,,Required Docs Available,1,NA,5.8.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,No Action Taken,,,Required Docs Available,10,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,No Action Taken,,,Required Docs Available,8,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.1.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.1.3
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,2,NA,5.10.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,2,NA,5.2.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,3,NA,5.5.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,2,NA,5.6.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,3,NA,5.8.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,5,NA,5.9.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.0.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,2,NA,6.1.4
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,4,NA,6.2.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,2,NA,6.2.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.2.2
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,2,NA,6.3.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,329,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,469,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.4.2
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,1,NA,6.3.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,4,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,12,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,No,No,Yes,Success,No,No,User Rejected,,,Required Docs Available,1,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,Yes,Yes,No,,No,No,User Rejected,,,Required Docs Available,3,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,Yes,Yes,No,,No,No,User Rejected,,,Required Docs Available,4,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,Yes,Yes,No,,Yes,No,User Rejected,,,Required Docs Available,1,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,3,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,4,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,No,No,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,Yes,Yes,No,No,Yes,Success,Yes,No,No Action Taken,,,Required Docs Available,1,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,6,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,5,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.3.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,3,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_TIMEOUT,Required Docs Available,1,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.5.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.2.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,2,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,"Emirates ID Card, Passport",Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,11,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Passport,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,3,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Passport,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,12,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Passport,Read,No,No,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Passport,Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,1,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Passport,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,3,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Passport,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,4,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Passport,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,3,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Passport,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,Failed after PIN page,,Required Docs Available,1,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Passport,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,4,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Passport,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,11,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Passport,Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,1,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Passport,Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,4,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Passport,Rejected,Yes,Yes,No,No,Yes,Success,No,No,User Rejected,,,Required Docs Available,1,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,Android,Passport,Rejected,Yes,Yes,Yes,Yes,No,,No,No,User Rejected,,,Required Docs Available,2,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,3,NA,5.10.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,3,NA,5.10.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,5.2.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.1.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.1.2
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,2,NA,6.1.3
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,3,NA,6.2.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.2.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.2.2
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,2,NA,6.3.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,31,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,104,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,Yes,Failed,No,No,Failed,,DOCUMENT REQUEST FAILED,Required Docs Not Available,1,NA,6.1.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,Yes,Failed,No,No,Failed,,DOCUMENT REQUEST FAILED,Required Docs Not Available,1,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,Yes,Failed,No,No,Failed,,DOCUMENT REQUEST FAILED,Required Docs Not Available,1,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,1,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,6,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,No,Failed,Failed before PIN page,ISSUER_DOCUMENT_RETRIVAL_FAILURE,Required Docs Available,1,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,No,No Action Taken,,,Required Docs Available,3,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,SIGNING_TIMEOUT,Required Docs Available,3,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.10.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.2.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.9.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.1.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.1.2
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.1.5
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.2.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.2.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.2.2
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,2,NA,6.3.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,20,NA,6.4.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,61,NA,6.4.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,5.5.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.0.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.1.1
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,3,NA,6.1.3
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.1.5
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,2,NA,6.2.2
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,2,NA,6.3.0
16-Nov-25,Push,ADIB,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,21,NA,6.4.0
